id,device_id,product_name,product_sku,category_name,amount,status,created_at,happened_at
806,154,"facilisis, magna",3.77001E+12,Suspendisse,312,refused,10/20/2022 12:52,10/10/2021 11:14
807,10,egestas blandit.,3.77001E+12,mauris,448,accepted,10/24/2022 11:55,2/16/2022 1:54
808,71,ac mi,3.77001E+12,feugiat,284,cancelled,10/12/2022 10:23,4/21/2022 4:38
809,187,risus. Donec,3.77001E+12,Nullam,489,refused,2/22/2023 10:43,6/27/2022 3:34
810,79,"orci, consectetuer",3.77001E+12,nisi,696,accepted,2/18/2023 11:34,12/9/2022 6:03
811,49,enim. Curabitur,3.77001E+12,felis,770,refused,1/20/2023 7:11,2/12/2023 1:00
812,18,metus sit,3.77001E+12,justo,735,cancelled,12/19/2022 12:55,12/31/2022 9:25
813,151,"augue, eu",3.77001E+12,Duis,330,refused,12/2/2022 12:08,12/23/2021 10:50
814,123,Integer sem,3.77001E+12,"ullamcorper,",8,accepted,10/21/2022 11:32,1/7/2023 8:40
815,53,dolor. Fusce,3.77001E+12,Sed,6,cancelled,1/24/2023 6:18,12/8/2021 10:25
816,49,"ullamcorper eu,",3.77001E+12,Aenean,172,cancelled,2/22/2023 7:28,5/30/2022 1:09
817,167,odio. Nam,3.77001E+12,ullamcorper,172,refused,11/9/2022 10:22,10/4/2021 2:18
818,42,Praesent luctus.,3.77001E+12,Quisque,484,refused,1/14/2023 2:46,6/21/2022 11:18
819,165,lacus. Quisque,3.77001E+12,dis,996,accepted,1/10/2023 1:19,3/24/2022 11:14
820,181,eros. Proin,3.77001E+12,habitant,35,accepted,12/6/2022 12:59,11/3/2022 2:47
821,72,varius. Nam,3.77001E+12,semper,925,cancelled,10/2/2022 10:16,12/25/2021 6:58
822,117,dolor. Fusce,3.77001E+12,mi,602,accepted,12/4/2022 5:29,6/15/2022 12:13
823,108,magna a,3.77001E+12,feugiat,918,accepted,11/20/2022 2:34,5/15/2022 6:19
824,170,massa. Quisque,3.77001E+12,libero.,982,accepted,1/27/2023 12:52,12/11/2021 5:58
825,143,"vestibulum, neque",3.77001E+12,fringilla,331,refused,12/26/2022 10:33,12/10/2022 3:59
826,57,"ligula tortor,",3.77001E+12,nunc,482,accepted,12/26/2022 12:22,7/7/2022 5:35
827,187,"purus sapien,",3.77001E+12,elit,630,cancelled,10/19/2022 4:14,3/11/2022 5:12
828,152,sed dui.,3.77001E+12,sit,413,cancelled,11/3/2022 2:03,1/21/2023 4:57
829,33,et magnis,3.77001E+12,congue,76,refused,12/12/2022 12:30,8/27/2022 5:17
830,26,aliquam arcu.,3.77001E+12,scelerisque,17,refused,2/23/2023 1:09,11/28/2021 6:52
831,173,Nam ligula,3.77001E+12,felis,895,cancelled,1/7/2023 12:29,11/26/2022 5:18
832,8,nisl arcu,3.77001E+12,interdum.,37,cancelled,2/23/2023 4:13,12/26/2022 2:33
833,19,sit amet,3.77001E+12,justo.,58,accepted,12/17/2022 3:31,12/22/2022 4:25
834,93,sit amet,3.77001E+12,mollis,634,accepted,11/9/2022 8:12,2/2/2023 1:12
835,48,Nunc ac,3.77001E+12,imperdiet,154,cancelled,10/24/2022 6:24,1/2/2022 12:14
836,189,pede et,3.77001E+12,lectus,527,refused,12/22/2022 12:52,10/30/2022 5:49
837,32,lacinia mattis.,3.77001E+12,Maecenas,868,refused,10/5/2022 7:19,4/21/2022 2:38
838,131,"at, velit.",3.77001E+12,"amet,",514,cancelled,1/13/2023 10:47,1/6/2023 5:32
839,96,Morbi neque,3.77001E+12,erat,915,accepted,11/27/2022 5:50,11/8/2021 6:07
840,171,velit. Aliquam,3.77001E+12,"eu,",439,refused,1/8/2023 12:00,6/20/2022 11:03
841,7,nunc sed,3.77001E+12,faucibus,742,accepted,11/11/2022 8:59,12/2/2021 8:16
842,8,urna. Vivamus,3.77001E+12,dis,87,cancelled,12/27/2022 7:06,12/17/2021 6:57
843,18,Morbi neque,3.77001E+12,"vulputate,",372,cancelled,2/28/2023 7:56,12/5/2021 2:43
844,45,nibh sit,3.77001E+12,ipsum.,920,cancelled,11/7/2022 8:21,1/14/2023 2:40
845,37,eu tellus.,3.77001E+12,Aenean,328,accepted,2/1/2023 2:29,6/2/2022 1:05
846,74,"eget, volutpat",3.77001E+12,Phasellus,360,refused,10/14/2022 11:02,3/18/2022 1:09
847,38,Nulla tempor,v3770009015028,tellus,893,accepted,11/17/2022 10:38,1/1/2022 12:38
848,142,amet lorem,3.77001E+12,"nec,",391,accepted,12/6/2022 8:38,4/26/2022 5:50
849,152,"tristique ac,",3.77001E+12,lorem,869,cancelled,11/26/2022 10:23,5/24/2022 7:34
850,191,"Donec tempus,",3.77001E+12,Nunc,664,refused,1/10/2023 8:07,7/21/2022 12:57
851,26,"nunc est,",3.77001E+12,ipsum,664,refused,12/25/2022 7:09,10/16/2022 5:48
852,55,risus. Nulla,3.77001E+12,varius,539,cancelled,12/4/2022 8:38,9/30/2022 4:37
853,163,arcu. Sed,3.77001E+12,"eu,",239,accepted,1/1/2023 4:46,5/9/2022 3:40
854,93,luctus sit,3.77001E+12,pede,605,cancelled,10/11/2022 4:56,2/15/2023 6:30
855,115,"nec, cursus",3.77001E+12,"sed,",390,cancelled,10/3/2022 6:26,3/18/2022 7:08
856,72,Cras eget,3.77001E+12,tristique,707,cancelled,1/31/2023 9:02,10/12/2021 12:23
857,177,lacus. Cras,3.77001E+12,sed,143,accepted,10/12/2022 2:27,6/23/2022 9:07
858,30,lectus. Cum,3.77001E+12,sagittis,76,accepted,1/3/2023 4:15,7/13/2022 4:58
859,130,"imperdiet nec,",3.77001E+12,malesuada.,109,refused,2/13/2023 11:04,1/22/2023 8:16
860,72,"nec, malesuada",3.77001E+12,"vulputate,",816,accepted,10/2/2022 7:16,11/6/2021 8:05
861,143,eleifend egestas.,3.77001E+12,enim.,53,cancelled,2/27/2023 7:04,10/2/2021 3:08
862,21,Aliquam erat,3.77001E+12,feugiat,484,accepted,12/12/2022 12:20,7/6/2022 9:13
863,11,et magnis,3.77001E+12,eu,688,refused,1/10/2023 12:24,12/24/2022 4:07
864,158,"varius et,",3.77001E+12,dolor,342,refused,10/15/2022 11:16,1/16/2022 2:04
865,76,"felis orci,",v3770009015028,leo.,241,accepted,12/17/2022 11:41,11/9/2022 3:14
866,59,augue. Sed,3.77001E+12,nibh,568,cancelled,10/31/2022 1:34,10/29/2022 12:16
867,15,"nec, mollis",3.77001E+12,"pellentesque,",385,accepted,11/26/2022 10:15,12/10/2022 10:04
868,167,sit amet,3.77001E+12,gravida,143,accepted,11/28/2022 7:28,5/5/2022 11:53
869,50,"a, arcu.",3.77001E+12,pretium,901,accepted,2/24/2023 9:20,8/17/2022 8:06
870,67,"ut, molestie",3.77001E+12,bibendum,351,refused,2/15/2023 12:03,11/6/2022 4:45
871,89,"mi felis,",3.77001E+12,Suspendisse,516,cancelled,2/11/2023 11:04,10/29/2021 11:09
872,17,quam a,3.77001E+12,magna,283,refused,11/17/2022 2:04,10/22/2021 6:37
873,95,sociis natoque,3.77001E+12,"lacus,",333,refused,1/25/2023 10:05,4/24/2022 12:15
874,84,diam. Sed,3.77001E+12,convallis,531,refused,12/3/2022 6:39,6/13/2022 12:46
875,185,id magna,3.77001E+12,laoreet,918,accepted,1/23/2023 8:37,1/15/2022 10:55
876,166,Cras convallis,3.77001E+12,semper,484,cancelled,12/6/2022 5:48,12/30/2022 2:19
877,111,"vulputate, posuere",3.77001E+12,"dui,",341,accepted,11/5/2022 12:54,10/21/2021 6:38
878,195,molestie arcu.,3.77001E+12,velit,896,cancelled,1/28/2023 12:43,9/9/2022 8:02
879,113,Cras dolor,3.77001E+12,Nunc,653,refused,10/14/2022 6:45,12/30/2022 6:22
880,51,urna suscipit,3.77001E+12,"placerat,",708,accepted,11/2/2022 5:35,12/20/2022 3:00
881,106,"dolor, tempus",3.77001E+12,est,674,accepted,11/29/2022 10:41,1/13/2023 9:06
882,81,"semper erat,",3.77001E+12,Sed,367,refused,10/4/2022 1:13,6/5/2022 8:39
883,68,ullamcorper viverra.,3.77001E+12,Donec,605,accepted,10/18/2022 11:47,9/17/2022 10:57
884,38,lacus. Ut,3.77001E+12,et,994,cancelled,1/10/2023 7:14,1/16/2023 11:58
885,152,Donec vitae,3.77001E+12,faucibus.,582,cancelled,2/22/2023 2:22,2/11/2023 5:35
886,109,sem ut,3.77001E+12,tristique,242,refused,11/26/2022 9:26,8/23/2022 7:00
887,52,quis arcu,3.77001E+12,"dolor,",509,cancelled,12/11/2022 11:29,11/8/2021 10:06
888,190,auctor velit.,v3770009015028,lorem,152,cancelled,2/14/2023 10:21,11/21/2021 1:53
889,113,fringilla est.,3.77001E+12,vehicula,551,cancelled,1/3/2023 7:31,10/15/2022 1:16
890,151,Nunc laoreet,3.77001E+12,eu,549,accepted,12/27/2022 8:15,12/19/2022 4:22
891,173,"nisl sem,",3.77001E+12,"vitae,",269,refused,1/28/2023 2:01,10/9/2021 4:39
892,36,lorem ut,3.77001E+12,velit.,475,accepted,12/30/2022 11:21,10/16/2021 6:56
893,14,eu elit.,3.77001E+12,hendrerit,459,accepted,10/2/2022 3:34,1/16/2022 5:23
894,167,"quis, tristique",3.77001E+12,rhoncus,704,accepted,2/1/2023 2:57,7/4/2022 4:48
895,125,magnis dis,3.77001E+12,Integer,217,cancelled,2/16/2023 1:40,2/24/2023 8:57
896,133,tincidunt aliquam,3.77001E+12,dui.,955,accepted,12/8/2022 3:38,5/27/2022 3:45
897,195,nascetur ridiculus,3.77001E+12,diam,149,refused,1/27/2023 1:05,7/30/2022 8:05
898,180,a feugiat,3.77001E+12,nascetur,756,accepted,11/15/2022 1:10,12/27/2022 4:20
899,168,"malesuada vel,",3.77001E+12,"elit,",736,cancelled,12/28/2022 8:02,9/9/2022 4:21
900,123,metus. Vivamus,3.77001E+12,a,587,accepted,12/6/2022 7:26,12/30/2022 8:47
901,52,sapien. Nunc,3.77001E+12,Donec,113,cancelled,12/23/2022 4:00,1/16/2023 10:32
902,145,Mauris non,3.77001E+12,ac,348,accepted,12/13/2022 9:18,8/1/2022 7:20
903,199,"nibh enim,",3.77001E+12,rutrum,827,accepted,10/31/2022 5:27,9/19/2022 6:34
904,60,odio. Phasellus,3.77001E+12,eros,312,refused,1/26/2023 9:13,9/6/2022 9:17
905,8,sem mollis,3.77001E+12,semper,631,cancelled,12/13/2022 11:28,2/11/2023 1:18
906,84,Morbi sit,3.77001E+12,"ornare,",640,cancelled,11/19/2022 6:10,2/5/2023 5:34
907,51,"pellentesque, tellus",3.77001E+12,pede,503,cancelled,2/13/2023 8:04,7/3/2022 12:18
908,140,bibendum fermentum,3.77001E+12,justo,796,accepted,10/15/2022 4:57,11/14/2022 3:57
909,113,"volutpat ornare,",v3770009015028,Nulla,393,accepted,11/15/2022 7:07,12/14/2021 12:33
910,170,cursus. Integer,3.77001E+12,vulputate,749,accepted,10/11/2022 1:45,4/16/2022 3:28
911,34,aliquet odio.,3.77001E+12,aliquet,344,refused,12/5/2022 10:08,4/15/2022 2:09
912,41,"tempus, lorem",3.77001E+12,"eu,",968,cancelled,11/10/2022 8:25,7/29/2022 8:46
913,47,magna. Sed,3.77001E+12,"vulputate,",630,cancelled,10/3/2022 7:13,2/2/2023 5:45
914,182,non quam.,3.77001E+12,ac,142,refused,2/22/2023 9:03,5/11/2022 5:57
915,16,neque. Sed,3.77001E+12,aliquet,615,cancelled,10/1/2022 12:46,7/2/2022 2:59
916,48,Curabitur dictum.,3.77001E+12,parturient,15,cancelled,10/16/2022 1:05,7/23/2022 5:43
917,122,"elit, pretium",3.77001E+12,facilisi.,912,accepted,1/2/2023 9:29,3/29/2022 11:19
918,41,"volutpat ornare,",3.77001E+12,elit.,538,refused,11/26/2022 9:07,4/14/2022 12:03
919,16,ut nisi,3.77001E+12,sed,441,cancelled,10/22/2022 4:52,11/27/2021 5:52
920,7,lectus sit,3.77001E+12,Mauris,269,refused,10/22/2022 7:28,4/13/2022 12:03
921,36,"nec, malesuada",3.77001E+12,magna.,525,cancelled,2/26/2023 7:37,10/24/2022 9:08
922,170,sociis natoque,3.77001E+12,orci,523,cancelled,10/7/2022 5:18,4/13/2022 11:08
923,170,dolor. Fusce,3.77001E+12,turpis.,18,accepted,1/13/2023 8:54,10/29/2022 11:00
924,120,primis in,v3770009015028,luctus,235,cancelled,1/5/2023 9:29,4/22/2022 8:46
925,198,Phasellus elit,3.77001E+12,mauris,528,accepted,12/8/2022 2:49,4/4/2022 6:48
926,131,"non, bibendum",3.77001E+12,dolor,837,refused,11/12/2022 7:24,2/21/2022 5:38
927,158,Etiam imperdiet,3.77001E+12,Cum,858,cancelled,11/28/2022 6:44,3/25/2022 7:50
928,179,odio. Nam,3.77001E+12,inceptos,288,refused,10/13/2022 4:46,8/21/2022 11:14
929,105,Ut sagittis,3.77001E+12,arcu.,593,refused,1/27/2023 1:23,9/19/2022 1:24
930,61,semper tellus,3.77001E+12,euismod,397,accepted,10/10/2022 10:17,6/25/2022 1:19
931,128,purus mauris,3.77001E+12,odio.,604,accepted,11/26/2022 3:53,2/27/2023 5:58
932,32,Cras vulputate,3.77001E+12,luctus,359,cancelled,10/7/2022 4:59,11/28/2021 9:55
933,171,"malesuada vel,",3.77001E+12,molestie.,684,cancelled,11/24/2022 9:03,2/11/2022 6:45
934,5,fringilla purus,3.77001E+12,"orci,",38,accepted,2/23/2023 1:55,8/17/2022 12:41
935,63,sociis natoque,3.77001E+12,mollis,822,cancelled,12/6/2022 10:16,1/3/2022 7:08
936,82,"dui, in",3.77001E+12,ornare,59,cancelled,10/13/2022 7:03,10/11/2021 2:20
937,65,felis. Donec,3.77001E+12,purus,236,cancelled,2/27/2023 11:10,2/7/2022 2:30
938,95,purus gravida,3.77001E+12,vitae,65,accepted,2/15/2023 6:16,2/1/2022 8:42
939,124,eu tempor,3.77001E+12,habitant,645,cancelled,1/29/2023 7:36,2/19/2023 12:53
940,120,vitae diam.,3.77001E+12,erat,871,accepted,10/31/2022 1:53,2/22/2023 5:51
941,104,Quisque libero,3.77001E+12,"pellentesque,",539,accepted,11/21/2022 11:15,1/23/2022 3:39
942,173,erat nonummy,3.77001E+12,risus.,763,accepted,2/1/2023 8:05,8/15/2022 6:09
943,51,"parturient montes,",3.77001E+12,aliquet,677,cancelled,12/17/2022 12:52,9/28/2022 2:38
944,194,et ultrices,3.77001E+12,amet,560,refused,1/1/2023 1:15,1/22/2023 2:09
945,67,semper pretium,3.77001E+12,rutrum,426,cancelled,10/25/2022 9:42,1/9/2022 8:13
946,23,Sed neque.,3.77001E+12,enim,384,refused,10/18/2022 12:59,12/6/2021 11:49
947,170,"odio, auctor",3.77001E+12,ac,29,cancelled,10/4/2022 12:09,1/9/2022 5:24
948,106,"parturient montes,",3.77001E+12,magna,558,accepted,1/8/2023 9:39,4/9/2022 10:27
949,30,"eleifend, nunc",3.77001E+12,mus.,995,cancelled,1/22/2023 7:05,9/27/2022 10:05
950,97,"malesuada id,",v3770009015028,tempus,404,cancelled,10/28/2022 10:22,2/23/2022 7:37
951,194,"vestibulum lorem,",3.77001E+12,sapien,204,accepted,11/1/2022 5:12,5/9/2022 3:09
952,121,a tortor.,3.77001E+12,eleifend,143,refused,12/8/2022 8:59,6/11/2022 11:48
953,4,ante dictum,3.77001E+12,Integer,89,refused,12/25/2022 3:11,5/13/2022 7:58
954,134,Nam porttitor,3.77001E+12,molestie,336,cancelled,11/7/2022 4:37,10/26/2022 9:54
955,6,a purus.,3.77001E+12,"quam,",647,refused,11/2/2022 9:36,2/8/2022 9:19
956,41,diam vel,3.77001E+12,tellus,429,accepted,12/18/2022 5:14,6/10/2022 8:27
957,4,"varius et,",3.77001E+12,nibh,887,accepted,11/23/2022 9:48,5/10/2022 9:24
958,26,Donec est,3.77001E+12,varius,942,refused,1/14/2023 4:26,8/21/2022 7:22
959,150,magna a,3.77001E+12,lorem,710,cancelled,1/29/2023 2:48,11/9/2021 6:11
960,158,Aenean massa.,3.77001E+12,pellentesque,317,refused,2/17/2023 9:44,5/19/2022 8:13
961,156,nec enim.,3.77001E+12,Nunc,672,cancelled,10/2/2022 10:35,5/26/2022 11:36
962,192,"vel, convallis",3.77001E+12,"lectus,",540,accepted,2/15/2023 6:20,8/24/2022 7:29
963,128,"egestas, urna",3.77001E+12,id,609,refused,11/16/2022 10:49,11/18/2021 12:15
964,108,fringilla cursus,3.77001E+12,Donec,256,refused,12/23/2022 3:14,2/23/2023 2:47
965,198,arcu. Aliquam,3.77001E+12,"dui,",453,accepted,2/4/2023 11:55,12/20/2021 11:17
966,46,volutpat nunc,3.77001E+12,mollis,107,accepted,11/25/2022 2:09,1/18/2023 8:25
967,178,"a, aliquet",3.77001E+12,lacus.,583,cancelled,1/1/2023 6:31,4/17/2022 6:18
968,37,nec tellus.,3.77001E+12,iaculis,59,accepted,1/4/2023 4:44,7/3/2022 7:53
969,110,"eget, dictum",3.77001E+12,Aliquam,712,cancelled,1/28/2023 4:01,10/23/2022 7:09
970,36,Suspendisse tristique,3.77001E+12,sapien,581,cancelled,2/20/2023 12:18,10/17/2021 12:36
971,183,Nunc commodo,3.77001E+12,dolor,485,accepted,11/11/2022 4:36,5/5/2022 12:04
972,176,odio. Phasellus,3.77001E+12,Quisque,103,refused,12/22/2022 1:37,6/18/2022 7:18
973,129,"tincidunt, nunc",3.77001E+12,magna,571,accepted,1/25/2023 4:55,11/4/2022 8:03
974,33,"non, lobortis",3.77001E+12,interdum.,240,refused,11/5/2022 1:45,6/13/2022 5:50
975,13,molestie pharetra,3.77001E+12,luctus,242,cancelled,2/9/2023 11:59,1/23/2023 11:36
976,195,molestie. Sed,3.77001E+12,ad,851,accepted,10/31/2022 10:23,2/12/2023 3:35
977,150,"semper egestas,",3.77001E+12,magna.,380,refused,12/3/2022 5:25,11/9/2021 12:42
978,173,Nam ac,3.77001E+12,"vestibulum,",44,refused,12/7/2022 6:26,1/19/2022 8:58
979,97,Cras lorem,3.77001E+12,Proin,631,refused,2/24/2023 6:02,4/20/2022 9:08
980,99,"lorem, sit",3.77001E+12,sollicitudin,950,cancelled,12/20/2022 10:18,8/7/2022 8:45
981,38,ante dictum,3.77001E+12,eu,995,accepted,10/10/2022 10:26,12/31/2022 2:22
982,49,"mi felis,",3.77001E+12,urna,104,refused,12/30/2022 4:31,10/2/2021 1:03
983,48,dictum augue,3.77001E+12,placerat.,119,cancelled,11/26/2022 8:26,6/17/2022 3:25
984,86,"nunc, ullamcorper",3.77001E+12,diam,684,cancelled,10/13/2022 6:41,5/9/2022 6:11
985,79,lorem. Donec,3.77001E+12,enim.,285,cancelled,1/26/2023 8:05,10/12/2022 9:36
986,87,Cras dolor,3.77001E+12,ultrices,729,cancelled,11/20/2022 12:11,11/9/2021 1:22
987,86,Quisque ornare,3.77001E+12,nisi,119,cancelled,11/30/2022 4:35,8/6/2022 7:29
988,158,erat semper,3.77001E+12,leo,923,refused,12/17/2022 8:09,7/23/2022 11:11
989,169,in aliquet,3.77001E+12,semper,846,accepted,11/20/2022 8:29,2/13/2023 7:18
990,58,viverra. Maecenas,3.77001E+12,est.,275,accepted,10/23/2022 2:11,1/25/2023 1:06
991,81,"lectus, a",3.77001E+12,commodo,195,refused,2/20/2023 1:19,1/30/2022 6:15
992,149,"facilisis vitae,",3.77001E+12,Vestibulum,543,accepted,2/27/2023 2:05,8/4/2022 11:06
993,66,diam at,3.77001E+12,"sem,",784,cancelled,2/27/2023 4:35,7/1/2022 1:01
994,185,"diam nunc,",3.77001E+12,sit,76,accepted,12/17/2022 5:44,3/1/2022 12:06
995,27,purus. Maecenas,3.77001E+12,faucibus,296,accepted,2/8/2023 12:49,5/27/2022 2:23
996,38,Quisque nonummy,3.77001E+12,Nunc,744,cancelled,1/1/2023 9:01,6/7/2022 12:13
997,120,"ultricies ornare,",3.77001E+12,enim,954,accepted,10/14/2022 8:36,11/30/2022 4:58
998,37,Donec sollicitudin,3.77001E+12,neque.,981,accepted,2/2/2023 3:49,10/9/2021 11:01
999,50,metus. In,3.77001E+12,"vulputate,",355,refused,1/4/2023 1:44,10/6/2022 1:36
1000,150,Pellentesque habitant,3.77001E+12,lorem,308,refused,1/18/2023 8:19,1/31/2022 8:09
1001,75,mollis lectus,3.77001E+12,netus,765,refused,1/4/2023 10:38,10/6/2021 8:22
1002,65,magnis dis,3.77001E+12,interdum,85,accepted,1/5/2023 10:09,8/22/2022 7:09
1003,121,sem mollis,3.77001E+12,erat,637,refused,10/14/2022 1:31,12/30/2022 6:27
1004,17,Duis ac,3.77001E+12,"lorem,",618,cancelled,1/1/2023 10:15,2/27/2022 7:02
1005,95,"lacinia orci,",3.77001E+12,"vel,",195,accepted,10/31/2022 12:01,5/3/2022 4:03
1006,10,Donec sollicitudin,3.77001E+12,Curabitur,711,refused,2/19/2023 8:21,10/20/2022 11:38
1007,82,In scelerisque,3.77001E+12,Phasellus,884,cancelled,10/16/2022 6:33,8/13/2022 3:29
1008,77,"vulputate, risus",3.77001E+12,risus,377,accepted,11/1/2022 8:39,7/21/2022 4:32
1009,98,tempor arcu.,3.77001E+12,Curabitur,54,refused,12/26/2022 11:05,11/9/2022 4:27
1010,80,"fermentum vel,",3.77001E+12,nibh,230,cancelled,2/23/2023 3:12,4/8/2022 9:05
1011,170,tincidunt adipiscing.,3.77001E+12,iaculis,31,cancelled,11/9/2022 9:56,2/13/2023 6:36
1012,38,tempor augue,3.77001E+12,Ut,306,accepted,3/1/2023 9:28,4/18/2022 7:52
1013,119,"nec, diam.",3.77001E+12,sem,434,refused,11/6/2022 4:18,2/27/2023 2:23
1014,198,"elit, dictum",3.77001E+12,"pharetra,",151,accepted,10/17/2022 8:25,2/3/2023 9:41
1015,102,sapien. Cras,3.77001E+12,lorem,825,refused,1/24/2023 6:38,10/29/2022 11:51
1016,83,turpis egestas.,3.77001E+12,"nec,",306,refused,2/20/2023 11:18,6/22/2022 1:18
1017,55,"scelerisque, lorem",3.77001E+12,tincidunt,933,cancelled,11/16/2022 12:11,9/10/2022 1:40
1018,84,"in, dolor.",3.77001E+12,at,586,refused,11/19/2022 10:52,1/4/2022 11:36
1019,157,senectus et,3.77001E+12,justo,101,refused,11/5/2022 7:46,1/20/2023 4:15
1020,30,natoque penatibus,3.77001E+12,non,168,cancelled,1/7/2023 11:09,6/16/2022 11:02
1021,128,vitae odio,3.77001E+12,Nullam,970,refused,10/9/2022 6:23,1/18/2023 7:58
1022,187,lacus. Aliquam,3.77001E+12,adipiscing,329,cancelled,10/12/2022 3:52,11/2/2021 4:50
1023,38,Maecenas malesuada,3.77001E+12,Ut,487,cancelled,11/11/2022 3:02,2/12/2023 3:11
1024,31,enim nisl,3.77001E+12,Nunc,403,refused,10/25/2022 6:02,6/6/2022 9:55
1025,87,consectetuer rhoncus.,3.77001E+12,eu,17,accepted,12/25/2022 5:48,2/10/2023 11:29
1026,30,Mauris magna.,3.77001E+12,eu,345,cancelled,10/16/2022 12:20,5/1/2022 5:10
1027,197,eu lacus.,3.77001E+12,ante,837,refused,10/7/2022 8:26,3/10/2022 7:46
1028,128,"dictum eleifend,",3.77001E+12,ipsum,564,accepted,10/27/2022 5:20,10/14/2022 4:16
1029,157,semper tellus,3.77001E+12,erat,194,accepted,2/25/2023 10:14,7/13/2022 4:01
1030,74,vehicula. Pellentesque,3.77001E+12,non,314,accepted,12/22/2022 8:41,10/20/2021 3:36
1031,18,volutpat. Nulla,3.77001E+12,"nec,",120,accepted,2/8/2023 6:20,8/6/2022 11:03
1032,30,Curabitur ut,3.77001E+12,Proin,900,cancelled,11/6/2022 12:03,10/8/2021 11:12
1033,105,"et, lacinia",3.77001E+12,auctor,272,refused,12/21/2022 10:34,9/12/2022 4:01
1034,118,taciti sociosqu,3.77001E+12,dis,90,refused,1/25/2023 10:13,3/3/2022 3:45
1035,12,non enim,3.77001E+12,sodales,113,accepted,11/10/2022 8:26,11/5/2022 9:02
1036,175,"blandit at,",3.77001E+12,semper,372,accepted,3/1/2023 7:55,7/26/2022 12:02
1037,198,"aliquet nec,",3.77001E+12,mauris,251,accepted,2/25/2023 5:58,6/7/2022 12:26
1038,158,lectus rutrum,3.77001E+12,dolor,116,accepted,11/19/2022 11:13,10/29/2022 1:34
1039,145,sed orci,3.77001E+12,"eleifend,",307,refused,2/12/2023 10:33,11/4/2022 3:47
1040,193,"vulputate dui,",3.77001E+12,vulputate,558,accepted,1/20/2023 7:57,12/12/2022 5:05
1041,179,massa non,3.77001E+12,mi,147,refused,1/10/2023 11:37,6/21/2022 6:39
1042,124,natoque penatibus,3.77001E+12,Nunc,851,refused,10/13/2022 8:19,12/21/2022 4:40
1043,83,Integer eu,3.77001E+12,faucibus,382,refused,1/8/2023 11:42,11/22/2021 7:08
1044,157,sem magna,3.77001E+12,Proin,400,refused,2/24/2023 1:21,12/17/2022 10:49
1045,46,erat vel,3.77001E+12,porttitor,842,refused,2/23/2023 10:56,7/19/2022 11:01
1046,92,"at, libero.",3.77001E+12,Mauris,772,cancelled,11/30/2022 11:05,11/27/2021 9:58
1047,106,"est, mollis",3.77001E+12,"dui,",828,cancelled,10/28/2022 4:50,8/20/2022 1:24
1048,46,dui nec,3.77001E+12,tristique,731,refused,2/25/2023 5:22,12/26/2022 4:43
1049,29,Fusce dolor,3.77001E+12,in,91,accepted,2/16/2023 4:51,1/24/2022 12:20
1050,180,Nam porttitor,3.77001E+12,sem,92,refused,12/2/2022 5:55,3/16/2022 2:42
1051,66,"tempus eu,",3.77001E+12,hendrerit,77,accepted,10/3/2022 4:40,12/12/2021 3:53
1052,20,Fusce diam,3.77001E+12,rutrum,82,cancelled,10/23/2022 10:11,8/3/2022 5:06
1053,50,Curae Phasellus,3.77001E+12,mi,896,accepted,2/27/2023 9:13,6/18/2022 10:15
1054,58,eu neque,3.77001E+12,eu,242,accepted,11/28/2022 2:07,4/29/2022 2:38
1055,46,euismod urna.,3.77001E+12,ut,282,cancelled,12/10/2022 7:20,9/5/2022 5:24
1056,73,"in, hendrerit",3.77001E+12,accumsan,785,accepted,12/7/2022 6:16,4/14/2022 8:23
1057,118,sapien molestie,3.77001E+12,odio,248,refused,11/8/2022 5:10,4/10/2022 8:57
1058,4,imperdiet ullamcorper.,3.77001E+12,blandit,53,cancelled,2/9/2023 12:41,9/22/2022 9:51
1059,68,non nisi.,3.77001E+12,velit,53,cancelled,1/31/2023 11:59,1/6/2022 12:49
1060,81,tempus risus.,3.77001E+12,luctus,456,accepted,2/13/2023 2:29,11/23/2022 11:30
1061,159,Sed neque.,3.77001E+12,consectetuer,19,refused,1/4/2023 5:43,10/12/2021 10:11
1062,24,ipsum ac,3.77001E+12,velit,156,cancelled,1/23/2023 8:20,8/5/2022 5:15
1063,103,ornare tortor,3.77001E+12,molestie,66,cancelled,1/30/2023 3:08,4/12/2022 12:52
1064,8,auctor. Mauris,3.77001E+12,massa,486,refused,1/17/2023 4:55,11/17/2021 7:42
1065,184,"tempor lorem,",3.77001E+12,id,894,cancelled,12/7/2022 5:44,11/15/2021 6:58
1066,9,malesuada. Integer,3.77001E+12,et,157,accepted,11/20/2022 10:59,12/4/2021 4:48
1067,199,"et, lacinia",3.77001E+12,sem,907,accepted,11/15/2022 1:32,10/18/2021 4:33
1068,45,"tempor lorem,",3.77001E+12,in,302,refused,1/13/2023 9:42,10/20/2021 5:21
1069,42,quis turpis,3.77001E+12,enim.,363,cancelled,2/26/2023 9:57,4/7/2022 7:12
1070,87,pharetra nibh.,3.77001E+12,nisi,641,accepted,10/29/2022 10:19,1/24/2023 12:16
1071,164,torquent per,3.77001E+12,euismod,938,cancelled,1/17/2023 2:18,11/8/2021 1:44
1072,55,lacus. Quisque,3.77001E+12,feugiat,38,accepted,10/19/2022 6:02,1/22/2022 10:56
